"task","repeat_id","outer_fold","inner_fold","t_end","eps","log10_eps","k_use","accuracy"
"HEME_vs_CONTROL",5,4,4,8,1e-06,-6,7,0.854961832061069
"HEME_vs_CONTROL",5,4,5,8,1e-06,-6,7,0.88265306122449
"HEME_vs_CONTROL",5,4,1,9,1e-06,-6,8,0.875634517766497
"HEME_vs_CONTROL",5,4,2,9,1e-06,-6,8,0.888040712468193
"HEME_vs_CONTROL",5,4,3,9,1e-06,-6,8,0.903307888040712
"HEME_vs_CONTROL",5,4,4,9,1e-06,-6,8,0.870229007633588
"HEME_vs_CONTROL",5,4,5,9,1e-06,-6,8,0.885204081632653
"HEME_vs_CONTROL",5,4,1,10,1e-06,-6,8,0.862944162436548
"HEME_vs_CONTROL",5,4,2,10,1e-06,-6,8,0.895674300254453
"HEME_vs_CONTROL",5,4,3,10,1e-06,-6,8,0.900763358778626
"HEME_vs_CONTROL",5,4,4,10,1e-06,-6,8,0.857506361323155
"HEME_vs_CONTROL",5,4,5,10,1e-06,-6,8,0.877551020408163
"HEME_vs_CONTROL",5,4,1,11,1e-06,-6,9,0.865482233502538
"HEME_vs_CONTROL",5,4,2,11,1e-06,-6,9,0.89058524173028
"HEME_vs_CONTROL",5,4,3,11,1e-06,-6,9,0.905852417302799
"HEME_vs_CONTROL",5,4,4,11,1e-06,-6,9,0.867684478371501
"HEME_vs_CONTROL",5,4,5,11,1e-06,-6,9,0.89030612244898
"HEME_vs_CONTROL",5,4,1,12,1e-06,-6,9,0.885786802030457
"HEME_vs_CONTROL",5,4,2,12,1e-06,-6,9,0.905852417302799
"HEME_vs_CONTROL",5,4,3,12,1e-06,-6,9,0.908396946564885
"HEME_vs_CONTROL",5,4,4,12,1e-06,-6,10,0.875318066157761
"HEME_vs_CONTROL",5,4,5,12,1e-06,-6,10,0.895408163265306
"HEME_vs_CONTROL",5,4,1,13,1e-06,-6,10,0.883248730964467
"HEME_vs_CONTROL",5,4,2,13,1e-06,-6,10,0.893129770992366
"HEME_vs_CONTROL",5,4,3,13,1e-06,-6,10,0.913486005089059
"HEME_vs_CONTROL",5,4,4,13,1e-06,-6,10,0.872773536895674
"HEME_vs_CONTROL",5,4,5,13,1e-06,-6,10,0.88265306122449
"HEME_vs_CONTROL",5,4,1,14,1e-06,-6,10,0.878172588832487
"HEME_vs_CONTROL",5,4,2,14,1e-06,-6,10,0.89058524173028
"HEME_vs_CONTROL",5,4,3,14,1e-06,-6,10,0.905852417302799
"HEME_vs_CONTROL",5,4,4,14,1e-06,-6,11,0.877862595419847
"HEME_vs_CONTROL",5,4,5,14,1e-06,-6,11,0.887755102040816
"HEME_vs_CONTROL",5,4,1,15,1e-06,-6,11,0.857868020304569
"HEME_vs_CONTROL",5,4,2,15,1e-06,-6,11,0.89058524173028
"HEME_vs_CONTROL",5,4,3,15,1e-06,-6,11,0.905852417302799
"HEME_vs_CONTROL",5,4,4,15,1e-06,-6,11,0.870229007633588
"HEME_vs_CONTROL",5,4,5,15,1e-06,-6,11,0.897959183673469
"HEME_vs_CONTROL",5,4,1,16,1e-06,-6,11,0.850253807106599
"HEME_vs_CONTROL",5,4,2,16,1e-06,-6,11,0.872773536895674
"HEME_vs_CONTROL",5,4,3,16,1e-06,-6,11,0.895674300254453
"HEME_vs_CONTROL",5,4,4,16,1e-06,-6,11,0.870229007633588
"HEME_vs_CONTROL",5,4,5,16,1e-06,-6,12,0.887755102040816
"HEME_vs_CONTROL",5,4,1,17,1e-06,-6,12,0.852791878172589
"HEME_vs_CONTROL",5,4,2,17,1e-06,-6,12,0.898218829516539
"HEME_vs_CONTROL",5,4,3,17,1e-06,-6,12,0.893129770992366
"HEME_vs_CONTROL",5,4,4,17,1e-06,-6,12,0.867684478371501
"HEME_vs_CONTROL",5,4,5,17,1e-06,-6,12,0.885204081632653
"HEME_vs_CONTROL",5,4,1,18,1e-06,-6,12,0.860406091370558
"HEME_vs_CONTROL",5,4,2,18,1e-06,-6,12,0.895674300254453
"HEME_vs_CONTROL",5,4,3,18,1e-06,-6,12,0.875318066157761
"HEME_vs_CONTROL",5,4,4,18,1e-06,-6,12,0.862595419847328
"HEME_vs_CONTROL",5,4,5,18,1e-06,-6,12,0.885204081632653
"HEME_vs_CONTROL",5,4,1,19,1e-06,-6,12,0.855329949238579
"HEME_vs_CONTROL",5,4,2,19,1e-06,-6,12,0.89058524173028
"HEME_vs_CONTROL",5,4,3,19,1e-06,-6,13,0.880407124681934
"HEME_vs_CONTROL",5,4,4,19,1e-06,-6,13,0.860050890585242
"HEME_vs_CONTROL",5,4,5,19,1e-06,-6,13,0.872448979591837
"HEME_vs_CONTROL",5,4,1,20,1e-06,-6,12,0.855329949238579
"HEME_vs_CONTROL",5,4,2,20,1e-06,-6,12,0.888040712468193
"HEME_vs_CONTROL",5,4,3,20,1e-06,-6,13,0.880407124681934
"HEME_vs_CONTROL",5,4,4,20,1e-06,-6,13,0.844783715012723
"HEME_vs_CONTROL",5,4,5,20,1e-06,-6,13,0.862244897959184
"HEME_vs_CONTROL",5,5,1,6,1e-06,-6,6,0.903553299492386
"HEME_vs_CONTROL",5,5,2,6,1e-06,-6,5,0.865139949109415
"HEME_vs_CONTROL",5,5,3,6,1e-06,-6,5,0.880407124681934
"HEME_vs_CONTROL",5,5,4,6,1e-06,-6,6,0.908396946564885
"HEME_vs_CONTROL",5,5,5,6,1e-06,-6,5,0.887755102040816
"HEME_vs_CONTROL",5,5,1,7,1e-06,-6,7,0.893401015228426
"HEME_vs_CONTROL",5,5,2,7,1e-06,-6,7,0.888040712468193
"HEME_vs_CONTROL",5,5,3,7,1e-06,-6,7,0.903307888040712
"HEME_vs_CONTROL",5,5,4,7,1e-06,-6,7,0.888040712468193
"HEME_vs_CONTROL",5,5,5,7,1e-06,-6,6,0.875
"HEME_vs_CONTROL",5,5,1,8,1e-06,-6,8,0.903553299492386
"HEME_vs_CONTROL",5,5,2,8,1e-06,-6,7,0.885496183206107
"HEME_vs_CONTROL",5,5,3,8,1e-06,-6,7,0.893129770992366
"HEME_vs_CONTROL",5,5,4,8,1e-06,-6,7,0.880407124681934
"HEME_vs_CONTROL",5,5,5,8,1e-06,-6,7,0.869897959183674
"HEME_vs_CONTROL",5,5,1,9,1e-06,-6,8,0.916243654822335
"HEME_vs_CONTROL",5,5,2,9,1e-06,-6,8,0.898218829516539
"HEME_vs_CONTROL",5,5,3,9,1e-06,-6,8,0.893129770992366
"HEME_vs_CONTROL",5,5,4,9,1e-06,-6,8,0.885496183206107
"HEME_vs_CONTROL",5,5,5,9,1e-06,-6,8,0.877551020408163
"HEME_vs_CONTROL",5,5,1,10,1e-06,-6,9,0.911167512690355
"HEME_vs_CONTROL",5,5,2,10,1e-06,-6,9,0.885496183206107
"HEME_vs_CONTROL",5,5,3,10,1e-06,-6,9,0.893129770992366
"HEME_vs_CONTROL",5,5,4,10,1e-06,-6,9,0.895674300254453
"HEME_vs_CONTROL",5,5,5,10,1e-06,-6,8,0.86734693877551
"HEME_vs_CONTROL",5,5,1,11,1e-06,-6,10,0.908629441624365
"HEME_vs_CONTROL",5,5,2,11,1e-06,-6,9,0.875318066157761
"HEME_vs_CONTROL",5,5,3,11,1e-06,-6,9,0.905852417302799
"HEME_vs_CONTROL",5,5,4,11,1e-06,-6,9,0.898218829516539
"HEME_vs_CONTROL",5,5,5,11,1e-06,-6,9,0.892857142857143
"HEME_vs_CONTROL",5,5,1,12,1e-06,-6,10,0.906091370558376
"HEME_vs_CONTROL",5,5,2,12,1e-06,-6,10,0.88295165394402
"HEME_vs_CONTROL",5,5,3,12,1e-06,-6,10,0.900763358778626
"HEME_vs_CONTROL",5,5,4,12,1e-06,-6,10,0.89058524173028
"HEME_vs_CONTROL",5,5,5,12,1e-06,-6,10,0.895408163265306
"HEME_vs_CONTROL",5,5,1,13,1e-06,-6,11,0.911167512690355
"HEME_vs_CONTROL",5,5,2,13,1e-06,-6,10,0.885496183206107
"HEME_vs_CONTROL",5,5,3,13,1e-06,-6,11,0.895674300254453
"HEME_vs_CONTROL",5,5,4,13,1e-06,-6,10,0.872773536895674
"HEME_vs_CONTROL",5,5,5,13,1e-06,-6,10,0.895408163265306
"HEME_vs_CONTROL",5,5,1,14,1e-06,-6,11,0.906091370558376
"HEME_vs_CONTROL",5,5,2,14,1e-06,-6,11,0.875318066157761
"HEME_vs_CONTROL",5,5,3,14,1e-06,-6,11,0.89058524173028
"HEME_vs_CONTROL",5,5,4,14,1e-06,-6,11,0.870229007633588
"HEME_vs_CONTROL",5,5,5,14,1e-06,-6,11,0.885204081632653
"HEME_vs_CONTROL",5,5,1,15,1e-06,-6,12,0.901015228426396
"HEME_vs_CONTROL",5,5,2,15,1e-06,-6,12,0.89058524173028
"HEME_vs_CONTROL",5,5,3,15,1e-06,-6,11,0.880407124681934
"HEME_vs_CONTROL",5,5,4,15,1e-06,-6,12,0.875318066157761
"HEME_vs_CONTROL",5,5,5,15,1e-06,-6,11,0.880102040816326
"HEME_vs_CONTROL",5,5,1,16,1e-06,-6,12,0.901015228426396
"HEME_vs_CONTROL",5,5,2,16,1e-06,-6,12,0.88295165394402
"HEME_vs_CONTROL",5,5,3,16,1e-06,-6,12,0.870229007633588
"HEME_vs_CONTROL",5,5,4,16,1e-06,-6,12,0.888040712468193
"HEME_vs_CONTROL",5,5,5,16,1e-06,-6,12,0.877551020408163
"HEME_vs_CONTROL",5,5,1,17,1e-06,-6,13,0.901015228426396
"HEME_vs_CONTROL",5,5,2,17,1e-06,-6,12,0.880407124681934
"HEME_vs_CONTROL",5,5,3,17,1e-06,-6,12,0.875318066157761
"HEME_vs_CONTROL",5,5,4,17,1e-06,-6,12,0.888040712468193
"HEME_vs_CONTROL",5,5,5,17,1e-06,-6,12,0.864795918367347
"HEME_vs_CONTROL",5,5,1,18,1e-06,-6,13,0.903553299492386
"HEME_vs_CONTROL",5,5,2,18,1e-06,-6,13,0.885496183206107
"HEME_vs_CONTROL",5,5,3,18,1e-06,-6,13,0.880407124681934
"HEME_vs_CONTROL",5,5,4,18,1e-06,-6,13,0.872773536895674
"HEME_vs_CONTROL",5,5,5,18,1e-06,-6,12,0.85969387755102
"HEME_vs_CONTROL",5,5,1,19,1e-06,-6,13,0.901015228426396
"HEME_vs_CONTROL",5,5,2,19,1e-06,-6,13,0.877862595419847
"HEME_vs_CONTROL",5,5,3,19,1e-06,-6,13,0.880407124681934
"HEME_vs_CONTROL",5,5,4,19,1e-06,-6,13,0.875318066157761
"HEME_vs_CONTROL",5,5,5,19,1e-06,-6,13,0.864795918367347
"HEME_vs_CONTROL",5,5,1,20,1e-06,-6,14,0.888324873096447
"HEME_vs_CONTROL",5,5,2,20,1e-06,-6,13,0.865139949109415
"HEME_vs_CONTROL",5,5,3,20,1e-06,-6,13,0.875318066157761
"HEME_vs_CONTROL",5,5,4,20,1e-06,-6,13,0.875318066157761
"HEME_vs_CONTROL",5,5,5,20,1e-06,-6,13,0.862244897959184
