"repeat_id","outer_fold","inner_fold","t_end","lambda","log10_lambda","k_use","accuracy"
2,3,3,8,0.01,-2,5,0.673611111111111
2,3,3,8,0.00599484250318941,-2.22222222222222,5,0.694444444444444
2,3,3,8,0.00359381366380463,-2.44444444444444,5,0.715277777777778
2,3,3,8,0.00215443469003188,-2.66666666666667,5,0.75
2,3,3,8,0.00129154966501488,-2.88888888888889,5,0.784722222222222
2,3,3,8,0.000774263682681127,-3.11111111111111,5,0.791666666666667
2,3,3,8,0.000464158883361278,-3.33333333333333,5,0.798611111111111
2,3,3,8,0.000278255940220713,-3.55555555555556,5,0.798611111111111
2,3,3,8,0.000166810053720006,-3.77777777777778,5,0.798611111111111
2,3,3,8,1e-04,-4,5,0.798611111111111
2,3,4,8,0.01,-2,5,0.725352112676056
2,3,4,8,0.00599484250318941,-2.22222222222222,5,0.732394366197183
2,3,4,8,0.00359381366380463,-2.44444444444444,5,0.767605633802817
2,3,4,8,0.00215443469003188,-2.66666666666667,5,0.774647887323944
2,3,4,8,0.00129154966501488,-2.88888888888889,5,0.774647887323944
2,3,4,8,0.000774263682681127,-3.11111111111111,5,0.767605633802817
2,3,4,8,0.000464158883361278,-3.33333333333333,5,0.76056338028169
2,3,4,8,0.000278255940220713,-3.55555555555556,5,0.76056338028169
2,3,4,8,0.000166810053720006,-3.77777777777778,5,0.76056338028169
2,3,4,8,1e-04,-4,5,0.76056338028169
2,3,5,8,0.01,-2,5,0.690140845070423
2,3,5,8,0.00599484250318941,-2.22222222222222,5,0.71830985915493
2,3,5,8,0.00359381366380463,-2.44444444444444,5,0.725352112676056
2,3,5,8,0.00215443469003188,-2.66666666666667,5,0.732394366197183
2,3,5,8,0.00129154966501488,-2.88888888888889,5,0.73943661971831
2,3,5,8,0.000774263682681127,-3.11111111111111,5,0.76056338028169
2,3,5,8,0.000464158883361278,-3.33333333333333,5,0.767605633802817
2,3,5,8,0.000278255940220713,-3.55555555555556,5,0.76056338028169
2,3,5,8,0.000166810053720006,-3.77777777777778,5,0.774647887323944
2,3,5,8,1e-04,-4,5,0.774647887323944
2,3,1,9,0.01,-2,6,0.718120805369127
2,3,1,9,0.00599484250318941,-2.22222222222222,6,0.724832214765101
2,3,1,9,0.00359381366380463,-2.44444444444444,6,0.718120805369127
2,3,1,9,0.00215443469003188,-2.66666666666667,6,0.724832214765101
2,3,1,9,0.00129154966501488,-2.88888888888889,6,0.718120805369127
2,3,1,9,0.000774263682681127,-3.11111111111111,6,0.724832214765101
2,3,1,9,0.000464158883361278,-3.33333333333333,6,0.724832214765101
2,3,1,9,0.000278255940220713,-3.55555555555556,6,0.724832214765101
2,3,1,9,0.000166810053720006,-3.77777777777778,6,0.718120805369127
2,3,1,9,1e-04,-4,6,0.724832214765101
2,3,2,9,0.01,-2,6,0.714285714285714
2,3,2,9,0.00599484250318941,-2.22222222222222,6,0.73469387755102
2,3,2,9,0.00359381366380463,-2.44444444444444,6,0.755102040816326
2,3,2,9,0.00215443469003188,-2.66666666666667,6,0.761904761904762
2,3,2,9,0.00129154966501488,-2.88888888888889,6,0.768707482993197
2,3,2,9,0.000774263682681127,-3.11111111111111,6,0.768707482993197
2,3,2,9,0.000464158883361278,-3.33333333333333,6,0.761904761904762
2,3,2,9,0.000278255940220713,-3.55555555555556,6,0.761904761904762
2,3,2,9,0.000166810053720006,-3.77777777777778,6,0.761904761904762
2,3,2,9,1e-04,-4,6,0.761904761904762
2,3,3,9,0.01,-2,6,0.680555555555556
2,3,3,9,0.00599484250318941,-2.22222222222222,6,0.715277777777778
2,3,3,9,0.00359381366380463,-2.44444444444444,6,0.729166666666667
2,3,3,9,0.00215443469003188,-2.66666666666667,6,0.75
2,3,3,9,0.00129154966501488,-2.88888888888889,6,0.770833333333333
2,3,3,9,0.000774263682681127,-3.11111111111111,6,0.763888888888889
2,3,3,9,0.000464158883361278,-3.33333333333333,6,0.763888888888889
2,3,3,9,0.000278255940220713,-3.55555555555556,6,0.763888888888889
2,3,3,9,0.000166810053720006,-3.77777777777778,6,0.770833333333333
2,3,3,9,1e-04,-4,6,0.777777777777778
2,3,4,9,0.01,-2,6,0.73943661971831
2,3,4,9,0.00599484250318941,-2.22222222222222,6,0.76056338028169
2,3,4,9,0.00359381366380463,-2.44444444444444,6,0.795774647887324
2,3,4,9,0.00215443469003188,-2.66666666666667,6,0.788732394366197
2,3,4,9,0.00129154966501488,-2.88888888888889,6,0.788732394366197
2,3,4,9,0.000774263682681127,-3.11111111111111,6,0.78169014084507
2,3,4,9,0.000464158883361278,-3.33333333333333,6,0.78169014084507
2,3,4,9,0.000278255940220713,-3.55555555555556,6,0.774647887323944
2,3,4,9,0.000166810053720006,-3.77777777777778,6,0.774647887323944
2,3,4,9,1e-04,-4,6,0.774647887323944
2,3,5,9,0.01,-2,6,0.732394366197183
2,3,5,9,0.00599484250318941,-2.22222222222222,6,0.725352112676056
2,3,5,9,0.00359381366380463,-2.44444444444444,6,0.753521126760563
2,3,5,9,0.00215443469003188,-2.66666666666667,6,0.767605633802817
2,3,5,9,0.00129154966501488,-2.88888888888889,6,0.816901408450704
2,3,5,9,0.000774263682681127,-3.11111111111111,6,0.816901408450704
2,3,5,9,0.000464158883361278,-3.33333333333333,6,0.809859154929577
2,3,5,9,0.000278255940220713,-3.55555555555556,6,0.816901408450704
2,3,5,9,0.000166810053720006,-3.77777777777778,6,0.802816901408451
2,3,5,9,1e-04,-4,6,0.802816901408451
2,3,1,10,0.01,-2,6,0.724832214765101
2,3,1,10,0.00599484250318941,-2.22222222222222,6,0.711409395973154
2,3,1,10,0.00359381366380463,-2.44444444444444,6,0.738255033557047
2,3,1,10,0.00215443469003188,-2.66666666666667,6,0.731543624161074
2,3,1,10,0.00129154966501488,-2.88888888888889,6,0.711409395973154
2,3,1,10,0.000774263682681127,-3.11111111111111,6,0.724832214765101
2,3,1,10,0.000464158883361278,-3.33333333333333,6,0.724832214765101
2,3,1,10,0.000278255940220713,-3.55555555555556,6,0.731543624161074
2,3,1,10,0.000166810053720006,-3.77777777777778,6,0.731543624161074
2,3,1,10,1e-04,-4,6,0.74496644295302
2,3,2,10,0.01,-2,6,0.707482993197279
2,3,2,10,0.00599484250318941,-2.22222222222222,6,0.72108843537415
2,3,2,10,0.00359381366380463,-2.44444444444444,6,0.748299319727891
2,3,2,10,0.00215443469003188,-2.66666666666667,6,0.768707482993197
2,3,2,10,0.00129154966501488,-2.88888888888889,6,0.741496598639456
2,3,2,10,0.000774263682681127,-3.11111111111111,6,0.741496598639456
2,3,2,10,0.000464158883361278,-3.33333333333333,6,0.748299319727891
2,3,2,10,0.000278255940220713,-3.55555555555556,6,0.741496598639456
2,3,2,10,0.000166810053720006,-3.77777777777778,6,0.741496598639456
2,3,2,10,1e-04,-4,6,0.741496598639456
2,3,3,10,0.01,-2,6,0.666666666666667
2,3,3,10,0.00599484250318941,-2.22222222222222,6,0.708333333333333
2,3,3,10,0.00359381366380463,-2.44444444444444,6,0.743055555555556
2,3,3,10,0.00215443469003188,-2.66666666666667,6,0.736111111111111
2,3,3,10,0.00129154966501488,-2.88888888888889,6,0.75
2,3,3,10,0.000774263682681127,-3.11111111111111,6,0.756944444444444
2,3,3,10,0.000464158883361278,-3.33333333333333,6,0.75
2,3,3,10,0.000278255940220713,-3.55555555555556,6,0.75
2,3,3,10,0.000166810053720006,-3.77777777777778,6,0.756944444444444
2,3,3,10,1e-04,-4,6,0.756944444444444
2,3,4,10,0.01,-2,6,0.725352112676056
2,3,4,10,0.00599484250318941,-2.22222222222222,6,0.78169014084507
2,3,4,10,0.00359381366380463,-2.44444444444444,6,0.78169014084507
2,3,4,10,0.00215443469003188,-2.66666666666667,6,0.788732394366197
2,3,4,10,0.00129154966501488,-2.88888888888889,6,0.795774647887324
2,3,4,10,0.000774263682681127,-3.11111111111111,6,0.795774647887324
2,3,4,10,0.000464158883361278,-3.33333333333333,6,0.795774647887324
2,3,4,10,0.000278255940220713,-3.55555555555556,6,0.795774647887324
2,3,4,10,0.000166810053720006,-3.77777777777778,6,0.795774647887324
2,3,4,10,1e-04,-4,6,0.795774647887324
2,3,5,10,0.01,-2,6,0.704225352112676
2,3,5,10,0.00599484250318941,-2.22222222222222,6,0.732394366197183
2,3,5,10,0.00359381366380463,-2.44444444444444,6,0.76056338028169
2,3,5,10,0.00215443469003188,-2.66666666666667,6,0.767605633802817
2,3,5,10,0.00129154966501488,-2.88888888888889,6,0.78169014084507
2,3,5,10,0.000774263682681127,-3.11111111111111,6,0.795774647887324
2,3,5,10,0.000464158883361278,-3.33333333333333,6,0.795774647887324
2,3,5,10,0.000278255940220713,-3.55555555555556,6,0.802816901408451
2,3,5,10,0.000166810053720006,-3.77777777777778,6,0.802816901408451
2,3,5,10,1e-04,-4,6,0.809859154929577
2,3,1,11,0.01,-2,7,0.704697986577181
2,3,1,11,0.00599484250318941,-2.22222222222222,7,0.738255033557047
2,3,1,11,0.00359381366380463,-2.44444444444444,7,0.711409395973154
2,3,1,11,0.00215443469003188,-2.66666666666667,7,0.724832214765101
2,3,1,11,0.00129154966501488,-2.88888888888889,7,0.74496644295302
2,3,1,11,0.000774263682681127,-3.11111111111111,7,0.751677852348993
2,3,1,11,0.000464158883361278,-3.33333333333333,7,0.74496644295302
2,3,1,11,0.000278255940220713,-3.55555555555556,7,0.731543624161074
2,3,1,11,0.000166810053720006,-3.77777777777778,7,0.731543624161074
2,3,1,11,1e-04,-4,7,0.731543624161074
2,3,2,11,0.01,-2,7,0.693877551020408
2,3,2,11,0.00599484250318941,-2.22222222222222,7,0.748299319727891
2,3,2,11,0.00359381366380463,-2.44444444444444,7,0.782312925170068
2,3,2,11,0.00215443469003188,-2.66666666666667,7,0.768707482993197
2,3,2,11,0.00129154966501488,-2.88888888888889,7,0.761904761904762
2,3,2,11,0.000774263682681127,-3.11111111111111,7,0.748299319727891
2,3,2,11,0.000464158883361278,-3.33333333333333,7,0.748299319727891
2,3,2,11,0.000278255940220713,-3.55555555555556,7,0.761904761904762
2,3,2,11,0.000166810053720006,-3.77777777777778,7,0.761904761904762
2,3,2,11,1e-04,-4,7,0.761904761904762
2,3,3,11,0.01,-2,7,0.666666666666667
2,3,3,11,0.00599484250318941,-2.22222222222222,7,0.708333333333333
2,3,3,11,0.00359381366380463,-2.44444444444444,7,0.736111111111111
2,3,3,11,0.00215443469003188,-2.66666666666667,7,0.763888888888889
2,3,3,11,0.00129154966501488,-2.88888888888889,7,0.770833333333333
2,3,3,11,0.000774263682681127,-3.11111111111111,7,0.777777777777778
2,3,3,11,0.000464158883361278,-3.33333333333333,7,0.784722222222222
2,3,3,11,0.000278255940220713,-3.55555555555556,7,0.784722222222222
2,3,3,11,0.000166810053720006,-3.77777777777778,7,0.784722222222222
2,3,3,11,1e-04,-4,7,0.784722222222222
2,3,4,11,0.01,-2,7,0.725352112676056
2,3,4,11,0.00599484250318941,-2.22222222222222,7,0.774647887323944
2,3,4,11,0.00359381366380463,-2.44444444444444,7,0.774647887323944
2,3,4,11,0.00215443469003188,-2.66666666666667,7,0.774647887323944
2,3,4,11,0.00129154966501488,-2.88888888888889,7,0.767605633802817
2,3,4,11,0.000774263682681127,-3.11111111111111,7,0.767605633802817
2,3,4,11,0.000464158883361278,-3.33333333333333,7,0.76056338028169
2,3,4,11,0.000278255940220713,-3.55555555555556,7,0.76056338028169
2,3,4,11,0.000166810053720006,-3.77777777777778,7,0.76056338028169
2,3,4,11,1e-04,-4,7,0.76056338028169
2,3,5,11,0.01,-2,7,0.697183098591549
2,3,5,11,0.00599484250318941,-2.22222222222222,7,0.732394366197183
2,3,5,11,0.00359381366380463,-2.44444444444444,7,0.76056338028169
2,3,5,11,0.00215443469003188,-2.66666666666667,7,0.73943661971831
2,3,5,11,0.00129154966501488,-2.88888888888889,7,0.767605633802817
2,3,5,11,0.000774263682681127,-3.11111111111111,7,0.78169014084507
2,3,5,11,0.000464158883361278,-3.33333333333333,7,0.78169014084507
2,3,5,11,0.000278255940220713,-3.55555555555556,7,0.788732394366197
2,3,5,11,0.000166810053720006,-3.77777777777778,7,0.788732394366197
2,3,5,11,1e-04,-4,7,0.788732394366197
2,3,1,12,0.01,-2,7,0.691275167785235
2,3,1,12,0.00599484250318941,-2.22222222222222,7,0.731543624161074
2,3,1,12,0.00359381366380463,-2.44444444444444,7,0.724832214765101
2,3,1,12,0.00215443469003188,-2.66666666666667,7,0.724832214765101
2,3,1,12,0.00129154966501488,-2.88888888888889,7,0.724832214765101
2,3,1,12,0.000774263682681127,-3.11111111111111,7,0.724832214765101
2,3,1,12,0.000464158883361278,-3.33333333333333,7,0.724832214765101
2,3,1,12,0.000278255940220713,-3.55555555555556,7,0.718120805369127
2,3,1,12,0.000166810053720006,-3.77777777777778,7,0.724832214765101
2,3,1,12,1e-04,-4,7,0.731543624161074
2,3,2,12,0.01,-2,7,0.700680272108844
2,3,2,12,0.00599484250318941,-2.22222222222222,7,0.741496598639456
2,3,2,12,0.00359381366380463,-2.44444444444444,7,0.782312925170068
2,3,2,12,0.00215443469003188,-2.66666666666667,7,0.768707482993197
2,3,2,12,0.00129154966501488,-2.88888888888889,7,0.761904761904762
2,3,2,12,0.000774263682681127,-3.11111111111111,7,0.755102040816326
2,3,2,12,0.000464158883361278,-3.33333333333333,7,0.768707482993197
2,3,2,12,0.000278255940220713,-3.55555555555556,7,0.768707482993197
2,3,2,12,0.000166810053720006,-3.77777777777778,7,0.775510204081633
2,3,2,12,1e-04,-4,7,0.782312925170068
2,3,3,12,0.01,-2,7,0.666666666666667
2,3,3,12,0.00599484250318941,-2.22222222222222,7,0.729166666666667
2,3,3,12,0.00359381366380463,-2.44444444444444,7,0.75
2,3,3,12,0.00215443469003188,-2.66666666666667,7,0.763888888888889
2,3,3,12,0.00129154966501488,-2.88888888888889,7,0.770833333333333
2,3,3,12,0.000774263682681127,-3.11111111111111,7,0.777777777777778
2,3,3,12,0.000464158883361278,-3.33333333333333,7,0.770833333333333
2,3,3,12,0.000278255940220713,-3.55555555555556,7,0.770833333333333
2,3,3,12,0.000166810053720006,-3.77777777777778,7,0.770833333333333
2,3,3,12,1e-04,-4,7,0.770833333333333
2,3,4,12,0.01,-2,7,0.76056338028169
2,3,4,12,0.00599484250318941,-2.22222222222222,7,0.774647887323944
2,3,4,12,0.00359381366380463,-2.44444444444444,7,0.788732394366197
2,3,4,12,0.00215443469003188,-2.66666666666667,7,0.753521126760563
2,3,4,12,0.00129154966501488,-2.88888888888889,7,0.767605633802817
2,3,4,12,0.000774263682681127,-3.11111111111111,7,0.767605633802817
2,3,4,12,0.000464158883361278,-3.33333333333333,7,0.76056338028169
2,3,4,12,0.000278255940220713,-3.55555555555556,7,0.753521126760563
2,3,4,12,0.000166810053720006,-3.77777777777778,7,0.753521126760563
2,3,4,12,1e-04,-4,7,0.753521126760563
2,3,5,12,0.01,-2,7,0.690140845070423
2,3,5,12,0.00599484250318941,-2.22222222222222,7,0.725352112676056
2,3,5,12,0.00359381366380463,-2.44444444444444,7,0.73943661971831
2,3,5,12,0.00215443469003188,-2.66666666666667,7,0.76056338028169
2,3,5,12,0.00129154966501488,-2.88888888888889,7,0.774647887323944
2,3,5,12,0.000774263682681127,-3.11111111111111,7,0.788732394366197
2,3,5,12,0.000464158883361278,-3.33333333333333,7,0.795774647887324
2,3,5,12,0.000278255940220713,-3.55555555555556,7,0.795774647887324
2,3,5,12,0.000166810053720006,-3.77777777777778,7,0.802816901408451
2,3,5,12,1e-04,-4,7,0.802816901408451
2,3,1,13,0.01,-2,7,0.697986577181208
2,3,1,13,0.00599484250318941,-2.22222222222222,7,0.731543624161074
2,3,1,13,0.00359381366380463,-2.44444444444444,7,0.738255033557047
2,3,1,13,0.00215443469003188,-2.66666666666667,7,0.751677852348993
2,3,1,13,0.00129154966501488,-2.88888888888889,7,0.731543624161074
2,3,1,13,0.000774263682681127,-3.11111111111111,7,0.731543624161074
2,3,1,13,0.000464158883361278,-3.33333333333333,7,0.718120805369127
2,3,1,13,0.000278255940220713,-3.55555555555556,7,0.718120805369127
2,3,1,13,0.000166810053720006,-3.77777777777778,7,0.718120805369127
2,3,1,13,1e-04,-4,7,0.738255033557047
2,3,2,13,0.01,-2,7,0.72108843537415
2,3,2,13,0.00599484250318941,-2.22222222222222,7,0.755102040816326
2,3,2,13,0.00359381366380463,-2.44444444444444,7,0.761904761904762
2,3,2,13,0.00215443469003188,-2.66666666666667,7,0.761904761904762
2,3,2,13,0.00129154966501488,-2.88888888888889,7,0.755102040816326
2,3,2,13,0.000774263682681127,-3.11111111111111,7,0.748299319727891
2,3,2,13,0.000464158883361278,-3.33333333333333,7,0.748299319727891
2,3,2,13,0.000278255940220713,-3.55555555555556,7,0.748299319727891
2,3,2,13,0.000166810053720006,-3.77777777777778,7,0.748299319727891
2,3,2,13,1e-04,-4,7,0.748299319727891
2,3,3,13,0.01,-2,7,0.680555555555556
2,3,3,13,0.00599484250318941,-2.22222222222222,7,0.715277777777778
2,3,3,13,0.00359381366380463,-2.44444444444444,7,0.743055555555556
2,3,3,13,0.00215443469003188,-2.66666666666667,7,0.763888888888889
2,3,3,13,0.00129154966501488,-2.88888888888889,7,0.770833333333333
2,3,3,13,0.000774263682681127,-3.11111111111111,7,0.763888888888889
2,3,3,13,0.000464158883361278,-3.33333333333333,7,0.763888888888889
2,3,3,13,0.000278255940220713,-3.55555555555556,7,0.763888888888889
2,3,3,13,0.000166810053720006,-3.77777777777778,7,0.770833333333333
2,3,3,13,1e-04,-4,7,0.770833333333333
2,3,4,13,0.01,-2,7,0.725352112676056
2,3,4,13,0.00599484250318941,-2.22222222222222,7,0.774647887323944
2,3,4,13,0.00359381366380463,-2.44444444444444,7,0.78169014084507
2,3,4,13,0.00215443469003188,-2.66666666666667,7,0.753521126760563
2,3,4,13,0.00129154966501488,-2.88888888888889,7,0.767605633802817
2,3,4,13,0.000774263682681127,-3.11111111111111,7,0.774647887323944
2,3,4,13,0.000464158883361278,-3.33333333333333,7,0.767605633802817
2,3,4,13,0.000278255940220713,-3.55555555555556,7,0.76056338028169
2,3,4,13,0.000166810053720006,-3.77777777777778,7,0.753521126760563
2,3,4,13,1e-04,-4,7,0.753521126760563
2,3,5,13,0.01,-2,7,0.71830985915493
2,3,5,13,0.00599484250318941,-2.22222222222222,7,0.725352112676056
2,3,5,13,0.00359381366380463,-2.44444444444444,7,0.725352112676056
2,3,5,13,0.00215443469003188,-2.66666666666667,7,0.753521126760563
2,3,5,13,0.00129154966501488,-2.88888888888889,7,0.76056338028169
2,3,5,13,0.000774263682681127,-3.11111111111111,7,0.767605633802817
2,3,5,13,0.000464158883361278,-3.33333333333333,7,0.767605633802817
2,3,5,13,0.000278255940220713,-3.55555555555556,7,0.78169014084507
2,3,5,13,0.000166810053720006,-3.77777777777778,7,0.774647887323944
2,3,5,13,1e-04,-4,7,0.774647887323944
2,3,1,14,0.01,-2,8,0.704697986577181
2,3,1,14,0.00599484250318941,-2.22222222222222,8,0.724832214765101
2,3,1,14,0.00359381366380463,-2.44444444444444,8,0.738255033557047
2,3,1,14,0.00215443469003188,-2.66666666666667,8,0.751677852348993
2,3,1,14,0.00129154966501488,-2.88888888888889,8,0.758389261744966
2,3,1,14,0.000774263682681127,-3.11111111111111,8,0.771812080536913
2,3,1,14,0.000464158883361278,-3.33333333333333,8,0.771812080536913
2,3,1,14,0.000278255940220713,-3.55555555555556,8,0.76510067114094
2,3,1,14,0.000166810053720006,-3.77777777777778,8,0.758389261744966
2,3,1,14,1e-04,-4,8,0.76510067114094
2,3,2,14,0.01,-2,8,0.72108843537415
2,3,2,14,0.00599484250318941,-2.22222222222222,8,0.748299319727891
2,3,2,14,0.00359381366380463,-2.44444444444444,8,0.782312925170068
2,3,2,14,0.00215443469003188,-2.66666666666667,8,0.775510204081633
2,3,2,14,0.00129154966501488,-2.88888888888889,8,0.755102040816326
2,3,2,14,0.000774263682681127,-3.11111111111111,8,0.768707482993197
2,3,2,14,0.000464158883361278,-3.33333333333333,8,0.775510204081633
2,3,2,14,0.000278255940220713,-3.55555555555556,8,0.768707482993197
2,3,2,14,0.000166810053720006,-3.77777777777778,8,0.768707482993197
2,3,2,14,1e-04,-4,8,0.768707482993197
2,3,3,14,0.01,-2,7,0.659722222222222
2,3,3,14,0.00599484250318941,-2.22222222222222,7,0.694444444444444
2,3,3,14,0.00359381366380463,-2.44444444444444,7,0.729166666666667
2,3,3,14,0.00215443469003188,-2.66666666666667,7,0.75
2,3,3,14,0.00129154966501488,-2.88888888888889,7,0.756944444444444
2,3,3,14,0.000774263682681127,-3.11111111111111,7,0.763888888888889
2,3,3,14,0.000464158883361278,-3.33333333333333,7,0.763888888888889
2,3,3,14,0.000278255940220713,-3.55555555555556,7,0.763888888888889
2,3,3,14,0.000166810053720006,-3.77777777777778,7,0.763888888888889
2,3,3,14,1e-04,-4,7,0.763888888888889
2,3,4,14,0.01,-2,8,0.746478873239437
2,3,4,14,0.00599484250318941,-2.22222222222222,8,0.767605633802817
2,3,4,14,0.00359381366380463,-2.44444444444444,8,0.767605633802817
2,3,4,14,0.00215443469003188,-2.66666666666667,8,0.774647887323944
2,3,4,14,0.00129154966501488,-2.88888888888889,8,0.78169014084507
2,3,4,14,0.000774263682681127,-3.11111111111111,8,0.774647887323944
2,3,4,14,0.000464158883361278,-3.33333333333333,8,0.767605633802817
2,3,4,14,0.000278255940220713,-3.55555555555556,8,0.76056338028169
2,3,4,14,0.000166810053720006,-3.77777777777778,8,0.76056338028169
2,3,4,14,1e-04,-4,8,0.753521126760563
2,3,5,14,0.01,-2,8,0.704225352112676
2,3,5,14,0.00599484250318941,-2.22222222222222,8,0.725352112676056
2,3,5,14,0.00359381366380463,-2.44444444444444,8,0.725352112676056
2,3,5,14,0.00215443469003188,-2.66666666666667,8,0.76056338028169
2,3,5,14,0.00129154966501488,-2.88888888888889,8,0.78169014084507
2,3,5,14,0.000774263682681127,-3.11111111111111,8,0.78169014084507
2,3,5,14,0.000464158883361278,-3.33333333333333,8,0.78169014084507
2,3,5,14,0.000278255940220713,-3.55555555555556,8,0.774647887323944
2,3,5,14,0.000166810053720006,-3.77777777777778,8,0.774647887323944
2,3,5,14,1e-04,-4,8,0.774647887323944
2,3,1,15,0.01,-2,8,0.724832214765101
2,3,1,15,0.00599484250318941,-2.22222222222222,8,0.704697986577181
2,3,1,15,0.00359381366380463,-2.44444444444444,8,0.718120805369127
2,3,1,15,0.00215443469003188,-2.66666666666667,8,0.74496644295302
2,3,1,15,0.00129154966501488,-2.88888888888889,8,0.74496644295302
2,3,1,15,0.000774263682681127,-3.11111111111111,8,0.751677852348993
2,3,1,15,0.000464158883361278,-3.33333333333333,8,0.751677852348993
2,3,1,15,0.000278255940220713,-3.55555555555556,8,0.751677852348993
2,3,1,15,0.000166810053720006,-3.77777777777778,8,0.76510067114094
2,3,1,15,1e-04,-4,8,0.758389261744966
2,3,2,15,0.01,-2,8,0.714285714285714
2,3,2,15,0.00599484250318941,-2.22222222222222,8,0.748299319727891
2,3,2,15,0.00359381366380463,-2.44444444444444,8,0.775510204081633
2,3,2,15,0.00215443469003188,-2.66666666666667,8,0.775510204081633
2,3,2,15,0.00129154966501488,-2.88888888888889,8,0.782312925170068
2,3,2,15,0.000774263682681127,-3.11111111111111,8,0.789115646258503
2,3,2,15,0.000464158883361278,-3.33333333333333,8,0.789115646258503
2,3,2,15,0.000278255940220713,-3.55555555555556,8,0.795918367346939
2,3,2,15,0.000166810053720006,-3.77777777777778,8,0.789115646258503
2,3,2,15,1e-04,-4,8,0.789115646258503
2,3,3,15,0.01,-2,8,0.673611111111111
2,3,3,15,0.00599484250318941,-2.22222222222222,8,0.694444444444444
2,3,3,15,0.00359381366380463,-2.44444444444444,8,0.715277777777778
2,3,3,15,0.00215443469003188,-2.66666666666667,8,0.736111111111111
2,3,3,15,0.00129154966501488,-2.88888888888889,8,0.756944444444444
2,3,3,15,0.000774263682681127,-3.11111111111111,8,0.770833333333333
2,3,3,15,0.000464158883361278,-3.33333333333333,8,0.770833333333333
2,3,3,15,0.000278255940220713,-3.55555555555556,8,0.777777777777778
2,3,3,15,0.000166810053720006,-3.77777777777778,8,0.777777777777778
2,3,3,15,1e-04,-4,8,0.777777777777778
2,3,4,15,0.01,-2,8,0.725352112676056
2,3,4,15,0.00599484250318941,-2.22222222222222,8,0.76056338028169
2,3,4,15,0.00359381366380463,-2.44444444444444,8,0.767605633802817
2,3,4,15,0.00215443469003188,-2.66666666666667,8,0.76056338028169
2,3,4,15,0.00129154966501488,-2.88888888888889,8,0.767605633802817
2,3,4,15,0.000774263682681127,-3.11111111111111,8,0.78169014084507
2,3,4,15,0.000464158883361278,-3.33333333333333,8,0.78169014084507
2,3,4,15,0.000278255940220713,-3.55555555555556,8,0.774647887323944
2,3,4,15,0.000166810053720006,-3.77777777777778,8,0.76056338028169
2,3,4,15,1e-04,-4,8,0.753521126760563
2,3,5,15,0.01,-2,8,0.697183098591549
2,3,5,15,0.00599484250318941,-2.22222222222222,8,0.732394366197183
2,3,5,15,0.00359381366380463,-2.44444444444444,8,0.73943661971831
2,3,5,15,0.00215443469003188,-2.66666666666667,8,0.767605633802817
2,3,5,15,0.00129154966501488,-2.88888888888889,8,0.774647887323944
2,3,5,15,0.000774263682681127,-3.11111111111111,8,0.788732394366197
2,3,5,15,0.000464158883361278,-3.33333333333333,8,0.788732394366197
2,3,5,15,0.000278255940220713,-3.55555555555556,8,0.788732394366197
2,3,5,15,0.000166810053720006,-3.77777777777778,8,0.788732394366197
2,3,5,15,1e-04,-4,8,0.788732394366197
2,3,1,16,0.01,-2,8,0.738255033557047
2,3,1,16,0.00599484250318941,-2.22222222222222,8,0.731543624161074
2,3,1,16,0.00359381366380463,-2.44444444444444,8,0.738255033557047
2,3,1,16,0.00215443469003188,-2.66666666666667,8,0.74496644295302
2,3,1,16,0.00129154966501488,-2.88888888888889,8,0.74496644295302
2,3,1,16,0.000774263682681127,-3.11111111111111,8,0.74496644295302
2,3,1,16,0.000464158883361278,-3.33333333333333,8,0.74496644295302
2,3,1,16,0.000278255940220713,-3.55555555555556,8,0.74496644295302
2,3,1,16,0.000166810053720006,-3.77777777777778,8,0.74496644295302
2,3,1,16,1e-04,-4,8,0.74496644295302
2,3,2,16,0.01,-2,8,0.73469387755102
2,3,2,16,0.00599484250318941,-2.22222222222222,8,0.768707482993197
2,3,2,16,0.00359381366380463,-2.44444444444444,8,0.802721088435374
2,3,2,16,0.00215443469003188,-2.66666666666667,8,0.782312925170068
2,3,2,16,0.00129154966501488,-2.88888888888889,8,0.775510204081633
2,3,2,16,0.000774263682681127,-3.11111111111111,8,0.775510204081633
2,3,2,16,0.000464158883361278,-3.33333333333333,8,0.768707482993197
2,3,2,16,0.000278255940220713,-3.55555555555556,8,0.768707482993197
2,3,2,16,0.000166810053720006,-3.77777777777778,8,0.775510204081633
2,3,2,16,1e-04,-4,8,0.775510204081633
2,3,3,16,0.01,-2,8,0.659722222222222
2,3,3,16,0.00599484250318941,-2.22222222222222,8,0.722222222222222
2,3,3,16,0.00359381366380463,-2.44444444444444,8,0.722222222222222
2,3,3,16,0.00215443469003188,-2.66666666666667,8,0.736111111111111
2,3,3,16,0.00129154966501488,-2.88888888888889,8,0.756944444444444
2,3,3,16,0.000774263682681127,-3.11111111111111,8,0.770833333333333
2,3,3,16,0.000464158883361278,-3.33333333333333,8,0.763888888888889
2,3,3,16,0.000278255940220713,-3.55555555555556,8,0.763888888888889
2,3,3,16,0.000166810053720006,-3.77777777777778,8,0.770833333333333
2,3,3,16,1e-04,-4,8,0.777777777777778
2,3,4,16,0.01,-2,8,0.73943661971831
2,3,4,16,0.00599484250318941,-2.22222222222222,8,0.76056338028169
